obsnme,obsval,ROW,COLUMN,TIME,spec
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2251_spec:ctet,0.0,112,60,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2251_spec:ctet,0.0,105,53,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:2251_spec:ctet,0.0,105,57,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:2251_spec:ctet,0.0,107,59,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:2251_spec:ctet,0.0,116,60,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:2251_spec:ctet,0.0,120,59,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:2251_spec:ctet,0.0,100,58,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:2251_spec:ctet,0.0,100,54,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:2251_spec:ctet,0.0,103,58,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2251_spec:ctet,0.0,105,53,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:2251_spec:ctet,0.0,113,60,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2251_spec:ctet,0.0,112,60,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:2251_spec:ctet,0.0,111,61,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:2251_spec:ctet,0.0,106,58,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2251_spec:ctet,0.0,97,58,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:2251_spec:ctet,0.0,108,64,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:2251_spec:ctet,0.0,118,63,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:2251_spec:ctet,0.0,115,53,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:2251_spec:ctet,0.0,116,43,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:2251_spec:ctet,0.0,118,43,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:2251_spec:ctet,0.0,120,42,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:2251_spec:ctet,0.0,122,42,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:2251_spec:ctet,0.0,116,51,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:2251_spec:ctet,0.0,124,45,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:2251_spec:ctet,0.0,122,40,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:2251_spec:ctet,0.0,120,40,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:2251_spec:ctet,0.0,116,41,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:2251_spec:ctet,0.0,114,71,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2251_spec:ctet,0.0,124,78,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2251_spec:ctet,0.0,124,83,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:2251_spec:ctet,0.0,125,75,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:2251_spec:ctet,0.0,123,79,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2251_spec:ctet,0.0,124,77,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:2251_spec:ctet,0.0,127,80,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:2251_spec:ctet,0.0,126,80,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:2251_spec:ctet,0.0,126,82,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2251_spec:ctet,0.0,124,77,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2251_spec:ctet,0.0,124,77,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:2251_spec:ctet,0.0,127,83,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2251_spec:ctet,0.0,124,78,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:2251_spec:ctet,0.0,135,64,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:2251_spec:ctet,0.0,142,63,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:2251_spec:ctet,0.0,144,68,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:2251_spec:ctet,0.0,78,91,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:2251_spec:ctet,0.0,72,71,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:2251_spec:ctet,0.0,77,63,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:2251_spec:ctet,0.0,83,80,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:2251_spec:ctet,0.0,75,62,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:2251_spec:ctet,0.0,72,45,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:2251_spec:ctet,0.0,118,128,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:2251_spec:ctet,0.0,108,113,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:2251_spec:ctet,0.0,76,84,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:2251_spec:ctet,0.0,101,112,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2251_spec:ctet,0.0,93,112,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2251_spec:ctet,0.0,93,112,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:2251_spec:ctet,0.0,87,111,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2251_spec:ctet,0.0,79,110,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2251_spec:ctet,0.0,79,110,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:2251_spec:ctet,0.0,72,107,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:2251_spec:ctet,0.0,68,45,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:2251_spec:ctet,0.0,66,45,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:2251_spec:ctet,0.0,64,45,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:2251_spec:ctet,0.0,60,95,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:2251_spec:ctet,0.0,65,101,2251,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:2282_spec:ctet,0.0,134,145,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:2282_spec:ctet,0.0,121,135,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:2282_spec:ctet,0.0,127,142,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:2282_spec:ctet,0.0,85,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:2282_spec:ctet,0.0,75,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:2282_spec:ctet,0.0,95,85,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:2282_spec:ctet,0.0,93,76,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2282_spec:ctet,0.0,89,64,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:2282_spec:ctet,0.0,89,63,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2282_spec:ctet,0.0,106,72,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2282_spec:ctet,0.0,89,64,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2282_spec:ctet,0.0,94,71,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2282_spec:ctet,0.0,97,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2282_spec:ctet,0.0,89,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2282_spec:ctet,0.0,107,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:2282_spec:ctet,0.0,92,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:2282_spec:ctet,0.0,85,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2282_spec:ctet,0.0,97,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:2282_spec:ctet,0.0,90,87,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:2282_spec:ctet,0.0,110,87,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:2282_spec:ctet,0.0,99,63,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:2282_spec:ctet,0.0,107,79,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:2282_spec:ctet,0.0,102,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:2282_spec:ctet,0.0,95,74,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:2282_spec:ctet,0.0,87,86,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:2282_spec:ctet,0.0,97,86,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:2282_spec:ctet,0.0,94,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:2282_spec:ctet,0.0,103,87,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:2282_spec:ctet,0.0,100,72,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:2282_spec:ctet,0.0,97,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:2282_spec:ctet,0.0,100,85,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:2282_spec:ctet,0.0,106,56,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:2282_spec:ctet,0.0,104,53,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:2282_spec:ctet,0.0,102,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:2282_spec:ctet,0.0,95,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:2282_spec:ctet,0.0,105,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:2282_spec:ctet,0.0,110,39,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:2282_spec:ctet,0.0,111,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:43_time:2282_spec:ctet,0.0,114,43,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2282_spec:ctet,0.0,112,60,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2282_spec:ctet,0.0,105,53,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:57_time:2282_spec:ctet,0.0,105,57,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:59_time:2282_spec:ctet,0.0,107,59,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:60_time:2282_spec:ctet,0.0,116,60,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:59_time:2282_spec:ctet,0.0,120,59,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:58_time:2282_spec:ctet,0.0,100,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:54_time:2282_spec:ctet,0.0,100,54,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:58_time:2282_spec:ctet,0.0,103,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:53_time:2282_spec:ctet,0.0,105,53,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:113_j:60_time:2282_spec:ctet,0.0,113,60,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:112_j:60_time:2282_spec:ctet,0.0,112,60,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:61_time:2282_spec:ctet,0.0,111,61,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:58_time:2282_spec:ctet,0.0,106,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2282_spec:ctet,0.0,97,58,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:64_time:2282_spec:ctet,0.0,108,64,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:63_time:2282_spec:ctet,0.0,118,63,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:115_j:53_time:2282_spec:ctet,0.0,115,53,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:43_time:2282_spec:ctet,0.0,116,43,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:43_time:2282_spec:ctet,0.0,118,43,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:42_time:2282_spec:ctet,0.0,120,42,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:42_time:2282_spec:ctet,0.0,122,42,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:51_time:2282_spec:ctet,0.0,116,51,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:45_time:2282_spec:ctet,0.0,124,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:122_j:40_time:2282_spec:ctet,0.0,122,40,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:120_j:40_time:2282_spec:ctet,0.0,120,40,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:116_j:41_time:2282_spec:ctet,0.0,116,41,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:114_j:71_time:2282_spec:ctet,0.0,114,71,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2282_spec:ctet,0.0,124,78,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:83_time:2282_spec:ctet,0.0,124,83,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:125_j:75_time:2282_spec:ctet,0.0,125,75,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:123_j:79_time:2282_spec:ctet,0.0,123,79,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2282_spec:ctet,0.0,124,77,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:80_time:2282_spec:ctet,0.0,127,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:80_time:2282_spec:ctet,0.0,126,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:126_j:82_time:2282_spec:ctet,0.0,126,82,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2282_spec:ctet,0.0,124,77,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:77_time:2282_spec:ctet,0.0,124,77,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:83_time:2282_spec:ctet,0.0,127,83,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:124_j:78_time:2282_spec:ctet,0.0,124,78,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:135_j:64_time:2282_spec:ctet,0.0,135,64,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:142_j:63_time:2282_spec:ctet,0.0,142,63,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:144_j:68_time:2282_spec:ctet,0.0,144,68,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:78_j:91_time:2282_spec:ctet,0.0,78,91,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:71_time:2282_spec:ctet,0.0,72,71,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:77_j:63_time:2282_spec:ctet,0.0,77,63,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:83_j:80_time:2282_spec:ctet,0.0,83,80,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:62_time:2282_spec:ctet,0.0,75,62,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:45_time:2282_spec:ctet,0.0,72,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:118_j:128_time:2282_spec:ctet,0.0,118,128,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:108_j:113_time:2282_spec:ctet,0.0,108,113,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:76_j:84_time:2282_spec:ctet,0.0,76,84,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:101_j:112_time:2282_spec:ctet,0.0,101,112,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2282_spec:ctet,0.0,93,112,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:112_time:2282_spec:ctet,0.0,93,112,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:111_time:2282_spec:ctet,0.0,87,111,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2282_spec:ctet,0.0,79,110,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:79_j:110_time:2282_spec:ctet,0.0,79,110,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:72_j:107_time:2282_spec:ctet,0.0,72,107,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:68_j:45_time:2282_spec:ctet,0.0,68,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:66_j:45_time:2282_spec:ctet,0.0,66,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:64_j:45_time:2282_spec:ctet,0.0,64,45,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:60_j:95_time:2282_spec:ctet,0.0,60,95,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:65_j:101_time:2282_spec:ctet,0.0,65,101,2282,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:134_j:145_time:2312_spec:ctet,0.0,134,145,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:121_j:135_time:2312_spec:ctet,0.0,121,135,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:127_j:142_time:2312_spec:ctet,0.0,127,142,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:45_time:2312_spec:ctet,0.0,85,45,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:75_j:45_time:2312_spec:ctet,0.0,75,45,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:85_time:2312_spec:ctet,0.0,95,85,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:93_j:76_time:2312_spec:ctet,0.0,93,76,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2312_spec:ctet,0.0,89,64,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:63_time:2312_spec:ctet,0.0,89,63,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2312_spec:ctet,0.0,106,72,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:64_time:2312_spec:ctet,0.0,89,64,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:71_time:2312_spec:ctet,0.0,94,71,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:58_time:2312_spec:ctet,0.0,97,58,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:89_j:80_time:2312_spec:ctet,0.0,89,80,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2312_spec:ctet,0.0,107,91,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:92_j:91_time:2312_spec:ctet,0.0,92,91,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:85_j:91_time:2312_spec:ctet,0.0,85,91,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:91_time:2312_spec:ctet,0.0,97,91,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:90_j:87_time:2312_spec:ctet,0.0,90,87,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:87_time:2312_spec:ctet,0.0,110,87,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:99_j:63_time:2312_spec:ctet,0.0,99,63,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:79_time:2312_spec:ctet,0.0,107,79,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:91_time:2312_spec:ctet,0.0,102,91,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:74_time:2312_spec:ctet,0.0,95,74,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:87_j:86_time:2312_spec:ctet,0.0,87,86,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:86_time:2312_spec:ctet,0.0,97,86,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:94_j:80_time:2312_spec:ctet,0.0,94,80,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:103_j:87_time:2312_spec:ctet,0.0,103,87,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:72_time:2312_spec:ctet,0.0,100,72,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:97_j:80_time:2312_spec:ctet,0.0,97,80,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:100_j:85_time:2312_spec:ctet,0.0,100,85,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:56_time:2312_spec:ctet,0.0,106,56,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:104_j:53_time:2312_spec:ctet,0.0,104,53,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:102_j:58_time:2312_spec:ctet,0.0,102,58,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:95_j:45_time:2312_spec:ctet,0.0,95,45,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:105_j:45_time:2312_spec:ctet,0.0,105,45,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:110_j:39_time:2312_spec:ctet,0.0,110,39,2312,ctet
oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:111_j:45_time:2312_spec:ctet,0.0,111,45,2312,ctet
